id_establecimiento,nombre,id_categoria,id_ubicacion,id_fuente,url_fuente,fecha_consulta,estado,web,redes,telefono,fecha_alta_detectada,fecha_ultima_actualizacion,calidad_dato,requiere_validacion,motivo_validacion,observaciones,es_gastronomico,categoria_gastronomica_inferida,confianza_categoria,motivo_categoria,origen_dato,estado_datos,anio_fuente,periodo_fuente
EST00039,A La Maroska,C001,U4D4A1,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00040,Alameda,C001,UF4AE3,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00041,Alameda,C001,U39ABE,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00042,Al Andaluz,C002,U72D05,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: bar,datos reales parciales,datos reales,,
EST00043,Alarico,C001,UB5AEA,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00044,Al Bar,C002,U78E10,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: bar,datos reales parciales,datos reales,,
EST00045,Alberniz,C003,U749D1,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
EST00046,Albor,C002,UA4CE7,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: bar,datos reales parciales,datos reales,,
EST00047,Al Club,C001,U87E44,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00048,Aldea De Albaricoque,C001,U4D19E,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00049,Alea,C003,U296FB,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
EST00050,Ale- Ale,C017,UE2FAA,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,requiere_validacion,Requiere validacion,0.35,No se encontraron keywords gastronomicas trazables,datos reales parciales,datos reales,,
EST00051,Aleks,C003,UBC33B,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
EST00052,Alexander,C001,UA64C7,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00053,Alfonso 1Ro,C001,U0F371,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00054,Alfred,C001,U1446A,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00055,Al Fresco,C001,U3C743,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00056,Algo Natural,C001,U97F3E,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00057,Alhambra,C001,UE0013,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00058,Alharaca,C001,UC32B5,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00059,Alimentar,C001,U366FA,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00060,Alimentari,C001,U44518,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00061,Alimentos,C001,U964A4,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00062,All Verdi,C001,U719B8,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00063,Almacen Naturista,C001,U716A3,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00064,Almonte,C001,U95D35,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00065,Alo - Alo,C001,UB947B,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00066,Alpina Skate,C002,UF22CA,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: pub,datos reales parciales,datos reales,,
EST00067,Al Shark,C001,U9C7D0,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00068,Alsina 300,C001,U00ABB,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00069,Al Taglio Pizzorante,C006,UE3C8A,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Pizzeria,0.9,Keyword gastronomica: pizz,datos reales parciales,datos reales,,
EST00070,Alto Goyeno,C001,U98F42,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00071,Alvear Park,C001,U19CA5,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00072,Amadeus,C002,U74768,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: pub,datos reales parciales,datos reales,,
EST00073,Amakai,C003,UE5467,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
EST00074,Amaretto,C001,U59944,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00075,Ambar Buenos Aires,C002,U0E00A,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: pub,datos reales parciales,datos reales,,
EST00076,America,C001,U27F5C,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Restaurante,0.8,Keyword gastronomica: restaurante,datos reales parciales,datos reales,,
EST00077,America Deli,C003,U17577,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
EST00078,Americano,C002,U0C948,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Bar,0.8,Keyword gastronomica: bar,datos reales parciales,datos reales,,
EST00079,Amico,C003,U1E6E8,F01,https://data.buenosaires.gob.ar/dataset/oferta-establecimientos-gastronomicos,2026-06-10,sin_verificar,No disponible,No disponible,No disponible,No disponible,2026-06-12,alta,si,Mapeo automatico desde fuente real; revisar contrato,,si,Cafe,0.85,Keyword gastronomica: cafe,datos reales parciales,datos reales,,
