fuente,archivo_origen,id_registro_original,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_pastas,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,Falta incluir en la S Carga el valor para el depósito que está en PB,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"DOTAR AL LO0CAL DE ACCESIBILIDAD.
DOTAR AL LOCAL DE UN DEPOSITO DE HARINA.",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"DOTAR AL LO0CAL DE ACCESIBILIDAD.
DOTAR AL LOCAL DE UN DEPOSITO DE HARINA.",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"Se deja constancia que para encuadrar en los términos de la Res.309/2004, deberá agregar declaración jurada firmada por el profesional y por el titular de la actividad.
En los últimos planos subidos n",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"Se deja constancia que para encuadrar en los términos de la Res.309/2004, deberá agregar declaración jurada firmada por el profesional y por el titular de la actividad.
En los últimos planos subidos n",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLU,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLU,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"Se deja constancia que para encuadrar en los términos de la Res.309/2004, deberá agregar declaración jurada firmada por el profesional y por el titular de la actividad.
En los últimos planos subidos n",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"Se deja constancia que para encuadrar en los términos de la Res.309/2004, deberá agregar declaración jurada firmada por el profesional y por el titular de la actividad.
En los últimos planos subidos n",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLU,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLU,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"SE REITERA:
1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° ",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"SE REITERA:
1-LA DOCUMENTACION ADJUNTA PARA EVITAR LA 962 Y EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° ",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLUCION 595/GCABA/2015. SE DEJA CONSTANCIA QUE HA,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,1-EL PLANO REGISTRADO DE VENTILACIÓN MECÁNICA DEBERÁN ESTAR CERTIFICADOS ASI SE TRATE DE ORIGINALES DE ACUERDO A LO ESTABLECIDO EN EL ART. 5° DE LA RESOLUCION 595/GCABA/2015. SE DEJA CONSTANCIA QUE HA,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,Falta incluir en la S Carga el valor para el depósito que está en PB,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,Falta incluir en la S Carga el valor para el depósito que está en PB,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"DOTAR AL LO0CAL DE ACCESIBILIDAD.
DOTAR AL LOCAL DE UN DEPOSITO DE HARINA.",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2096,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,335613,"Carlos Alberto Vidal, Josefina Gutierrez Y Manuel Vidal",Elaboración de pastas alimenticias frescas,"DOTAR AL LO0CAL DE ACCESIBILIDAD.
DOTAR AL LOCAL DE UN DEPOSITO DE HARINA.",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JURAMENTO AV. 2100,13,,,,,2017,archivo=2025; disposicion=DI-2017-22774547-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"Se reitera: 1.- Debe escanear copia certificada del Plano Registrado de Ventilación Mecánica, conforme art. 4.6.6.2 AD 630.29.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"Se reitera: 1.- Debe escanear copia certificada del Plano Registrado de Ventilación Mecánica, conforme art. 4.6.6.2 AD 630.29.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"1.- Debe subir en una sola pasada, en un mismo archivo, el plano de ventilación mecánica completo con la certificación.
2.- Debe subir el plano de habilitación sin las propagandas en los margenes.",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,1-DEBERÁ GRAFICAR ARTEFACTOS SANITARIOS EN BAÑO.- 2-DEBERÁ DOTAR AL LOCAL 1 DE VENTILACIÓN COMPLEMENTARIA REGLAMENTARIA.-,elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"1.-Debe contar con los depósitos obligatorios exigidos en el art. 7.2.8.1 inc. c) AD 630.85.-
2.- Debe consignar la altura de la planta entrepiso, art. 4.6.2.2 AD 630.25.-
3.- El local destinado a ela",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"1.- Debe escanear copia certificada del Plano Registrado de Ventilación Mecánica, conforme art. 4.6.6.2 AD 630.29.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"Se reitera: 1.- Debe escanear copia certificada del Plano Registrado de Ventilación Mecánica, conforme art. 4.6.6.2 AD 630.29.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,150478,La Caserita S.R.L.,Elaboración de pastas alimenticias frescas,"Se reitera: 1.- Debe escanear copia certificada del Plano Registrado de Ventilación Mecánica, conforme art. 4.6.6.2 AD 630.29.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,SAN JUAN AV. 3626,5,,,,,2016,archivo=2025; disposicion=DI-2016-15935617-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,32908,Friends Food S.A.,Elaboración de pastas alimenticias frescas,"1.- El depósito de envases carece de área mínima y ventilación reglamentaria en contravención al art. 7.3.1.1 del C.E.
2.- Debe dotar de acceso peatonal al local de elaboración, art. 4.7.1.2 ley Nº 96",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,MONTE 5938,9,,,,,2016,archivo=2025; disposicion=DI-2016-07693924-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,32908,Friends Food S.A.,Elaboración de pastas alimenticias frescas,"1.- El depósito de envases carece de área mínima y ventilación reglamentaria en contravención al art. 7.3.1.1 del C.E.
2.- Debe dotar de acceso peatonal al local de elaboración, art. 4.7.1.2 ley Nº 96",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,MONTE 5936,9,,,,,2016,archivo=2025; disposicion=DI-2016-07693924-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,32908,Friends Food S.A.,Elaboración de pastas alimenticias secas,"1.- El depósito de envases carece de área mínima y ventilación reglamentaria en contravención al art. 7.3.1.1 del C.E.
2.- Debe dotar de acceso peatonal al local de elaboración, art. 4.7.1.2 ley Nº 96",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,MONTE 5938,9,,,,,2016,archivo=2025; disposicion=DI-2016-07693924-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,32908,Friends Food S.A.,Elaboración de pastas alimenticias secas,"1.- El depósito de envases carece de área mínima y ventilación reglamentaria en contravención al art. 7.3.1.1 del C.E.
2.- Debe dotar de acceso peatonal al local de elaboración, art. 4.7.1.2 ley Nº 96",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,MONTE 5936,9,,,,,2016,archivo=2025; disposicion=DI-2016-07693924-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1853,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1855,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1853,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1855,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1853,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1855,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1853,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,123189,"Leonardo Pedro Vergara, Sergio Palacios Y Claudio Daniel Abalo Sociedad De Hech",Elaboración de pastas alimenticias frescas,"1.- Toda vez que se consigna ""sociedad de hecho "" en carátula de planos debe coincidir en toda la documentación.-",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,REGIMIENTO DE PATRICIOS AV. 1855,4,,,,,2016,archivo=2025; disposicion=DI-2016-08351381-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"1.- Debe abstenerse de consignar en carátula de planos, lo relacionado con el permiso de musica y/o canto.-
2.- Debe rectificar el certificado de sobrecarga en lo concerniente a los depósitos, ajustan",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"1-DEBE EFECTUAR UN CORTE LONGITUDINAL A EFECTOS DE VERIFICAR LA VENTILACION DE LA COCINA. ART. 2.1.4. AD 700.5.- 
2-DEBERA DOTAR AL LOCAL DE SERVICIO SANITARIO ESPECIAL CON CANTIDAD DE ARTEFACTOS REGL",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"1.- Debe consignar si se instalan mesas en el patio, en cuyo caso debe indicar cantidad, a efecto de verificar el cumplimiento del art. 7.2.6.1 inc. c) Ley Nº 962 y cumplir cpn lo reglamentado en el a",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"1.- Debe consignar si se instalan mesas en el patio, en cuyo caso debe indicar cantidad, a efecto de verificar el cumplimiento del art. 7.2.6.1 inc. c) Ley Nº 962 y cumplir con lo reglamentado en el a",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"1.- Se reitera: 1.- Debe cumplir con la referencia llla para los rubros 501201 y 500217, a efectos de eximirse de la misma debe presentar documentacion que acredite el ancho de calle, conforme lo esta",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias frescas,"Atento a la nota presentada por el Profesional Técnico, se cumple en informar que las actividades industriales no se rigen por la Ley Nº 449, sino por la Ley 2216, que es la que establece no solo el i",elaboracion_pastas_frescas,pastas_frescas,0.9,Patron estricto: elaboracion_pastas_frescas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"1.- Debe abstenerse de consignar en carátula de planos, lo relacionado con el permiso de musica y/o canto.-
2.- Debe rectificar el certificado de sobrecarga en lo concerniente a los depósitos, ajustan",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"1-DEBE EFECTUAR UN CORTE LONGITUDINAL A EFECTOS DE VERIFICAR LA VENTILACION DE LA COCINA. ART. 2.1.4. AD 700.5.- 
2-DEBERA DOTAR AL LOCAL DE SERVICIO SANITARIO ESPECIAL CON CANTIDAD DE ARTEFACTOS REGL",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"1.- Debe consignar si se instalan mesas en el patio, en cuyo caso debe indicar cantidad, a efecto de verificar el cumplimiento del art. 7.2.6.1 inc. c) Ley Nº 962 y cumplir cpn lo reglamentado en el a",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"1.- Debe consignar si se instalan mesas en el patio, en cuyo caso debe indicar cantidad, a efecto de verificar el cumplimiento del art. 7.2.6.1 inc. c) Ley Nº 962 y cumplir con lo reglamentado en el a",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"1.- Se reitera: 1.- Debe cumplir con la referencia llla para los rubros 501201 y 500217, a efectos de eximirse de la misma debe presentar documentacion que acredite el ancho de calle, conforme lo esta",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,442148,Gea 8 S.A.,Elaboración de pastas alimenticias secas,"Atento a la nota presentada por el Profesional Técnico, se cumple en informar que las actividades industriales no se rigen por la Ley Nº 449, sino por la Ley 2216, que es la que establece no solo el i",elaboracion_pastas_secas,pastas_secas,0.9,Patron estricto: elaboracion_pastas_secas,JUNIN 1735,2,,,,,2016,archivo=2025; disposicion=DI-2016-15533963-   -DGH
